UserNick,comment_time,content,auctionSku
夏***4,2020-04-10 14:47:57,收到就开了一包尝试，毕竟等了一个多月之久，吃螺蛳粉不辣是没有灵魂的是吗？我第一次煮，那包油没写是辣椒油我全倒进去了，第一口吃下去呛死我，辣辣辣。非常辣，可能我不是一个合格的广州人哈哈哈，微辣是能接受的，但是失手全放下去了，那一包油应该标明辣椒油可能我自己控制着点放，最后实在是吃不下就拿一碗开水过一下才勉强吃完了！味道如果喜欢刺激喜欢超级辣的小伙伴可以入手，吃不了辣的宝宝就享受不了这种酸爽了～,口味:螺蛳粉3袋装
小***k,2020-04-12 17:11:08,过年期间想吃螺蛳粉就入手了 等了一个多月才到货，到家就煮了吃 味道简直不要太好吃，第一次吃到这么好吃的螺蛳粉 辣度也刚刚好！！推荐入手,口味:螺蛳粉3袋装
p***m,2020-04-12 11:30:43,今天收到后立马烧了，味道真是鲜，料也是足量，好好吃！而且收到的日期很新鲜，虽然等了好久好久。非常值得买！,口味:螺蛳粉3袋装
t***6,2020-04-03 02:05:18,挺不错的这是第一次吃的时候拍的，觉得惊艳配上冰奶茶很不错啊清淡不会很辣，有朋友说根柳江人家味道很像，说出自同厂的还没试过柳江人家的。吃了这么多家粉最喜欢的就是柒家的配料独立包装，花生包腐皮包的单独包装这个很喜欢～,口味:螺蛳粉3袋装
王***马,2020-04-10 15:03:06,整体评价：棒棒哒 胀包问题：没有 包装品质：特别好 口感味道：很好吃 新鲜度：特别好,口味:螺蛳粉3袋装
上***1,2020-04-09 08:16:50,整体评价：真的超级好吃，第一天煮了两包，第二天又煮了，我不太吃辣，辣油放小半包就行了，很辣，醋不酸，稍微再多点醋 胀包问题：没有 包装品质：很好，尤其是腐竹，超级好 口感味道：味道很浓，很好吃，臭味感觉好像和吃臭豆腐一样，吃着香就闻不到了 新鲜度：这个没啥感觉，,口味:螺蛳粉3袋装
k***7,2020-04-12 21:22:11,"优惠活动买的，超值价，还送了鼠标垫，配料十分足,味道还算可以，个人觉得还是比女子欢螺差一点点。",口味:螺蛳粉3袋装
大***傻,2020-04-05 19:38:32,虽然等了三十几天才发货，但是疫情期间情况特殊可以理解，3/28收到货，生产日期是3/24，相当新鲜的日期呀，包装都挺好的，比较有特色。我弟弟从来没吃过螺蛳粉，他都可接受，我个人觉得挺香的，配料足，味道也比较好吃，不臭，口味比较大众，不重口。,口味:螺蛳粉3袋装
范***丽,2020-04-03 14:13:38,李家有女 人称子柒，一直是子柒的忠实粉丝，微博的每个视频都有看过，简直就是人间才女呀。话说回来，这个螺蛳粉真的好好吃，用料炒鸡足！吃过好几个牌子的螺蛳粉，子柒家的每一包配料都比别家的多，粉煮完很弹，汤底和辣椒也很香！灵魂酸笋意外的好吃，一点都不臭哈哈。太赞了！吃完还要来买啊哈哈~支持子柒！,口味:螺蛳粉3袋装
君***7,2020-04-11 13:28:42,口感味道：味道比较清淡一些吧，适合不太能吃辣的 包装品质：包装漂亮，很好 整体评价：味道感觉比其他牌子的要清淡一些，我觉得比较适合不太能吃辣的，腐竹给的挺多的，料也比较足，辣油还挺香的，可以尝试一下，不错哦 唯一不满意的是等了好久啊，整整一个月啊，馋了好久呢,口味:螺蛳粉3袋装
梅***啥,2020-04-02 14:07:40,这螺蛳粉我必须发表见解 太美味了 在家做了豪华版 放了各种虾 肉 菌类 太好吃了 最绝的是先用番茄炒一个低子再放汤料 那些会让味道更浓郁 而且比单纯的臭更有层次感 真的番茄必备啊 现在全家人都被我带上了螺蛳粉之路 抢着吃 真是不够啊啊啊腐竹的话建议煮一半 然后最后撒一半 味道完全不一样真的可说实话这家辣椒油也不是特别辣 可以尝试 如果怕咸 汤底可以少放点 这几次全方吃到最后就有点咸,口味:螺蛳粉3袋装
新***露,2020-04-13 23:57:30,包装品质：那个高大上 口感味道：爽口，料足 整体评价：非常好 新鲜度：5颗星 胀包问题：完整,口味:螺蛳粉3袋装
卵***l,2020-04-10 01:54:05,等了好久惹 没让我失望鸭 一如既往地好吃 我好爱&hearts;️ 没吃李子染的螺狮粉之前我是不喜欢螺狮粉的 或者说没有get到螺狮粉的美味 我觉得李子染家的是我最喜欢的一个牌子的螺狮粉 等我三包吃完了我还会来买的! 希望李子染小姐姐越来越好,口味:螺蛳粉3袋装
木***r,2020-04-09 09:35:37,整体评价：好吃！！！ 包装品质：包装很好看，可爱 口感味道：没有特别大的臭味，小料配的很足，粉是180g的，汤料很好吃，很入味,口味:螺蛳粉3袋装
t***6,2020-04-05 17:08:42,李子柒家的螺狮粉真的是让我比较惊叹，说实话之前也买过别家的螺狮粉，但发现这一家味道更加纯正，并且是真的从汤中发出的香，吃了也不会腻，而且配料也刚刚好，现在还后悔着买的太少，等了一个月这样，但感觉真的物有所值，会继续回购的！,口味:螺蛳粉3袋装
z***9,2020-04-11 08:42:11,还蛮好的，汤头很鲜，配菜新鲜，酸笋以前吃螺狮粉基本不放，这次放了一半觉得挺好吃，不能吃太辣，辣油放了几滴，总结是一碗鲜美不那么重口的螺蛳粉。,口味:螺蛳粉3袋装
t***9,2020-04-12 11:36:59,真的料好足 很喜欢李子柒家的特别特别喜欢 螺蛳粉只买他们家，因为吃过其他家的，没有李子柒家的好吃 这次已经是第二次购买了 上周寄回家几包嘻嘻 一旦搞活动我就一定要囤起来李子柒家的 真的很喜欢,口味:螺蛳粉3袋装
点***狐,2020-04-03 08:59:07,以前吃的螺霸王的螺蛳粉，味道很棒，李子柒的后来通过网络了解到她，还是挺佩服她的，就买了点她的螺蛳粉，整体味道还是蛮不错的，很好吃，和螺霸王差不多，只是螺霸王麻辣味的要更辣些，包装内里的料比较全，往里面加些挂面，一袋粉就够两人吃了😀,口味:螺蛳粉3袋装
m***7,2020-04-11 20:33:31,整体评价：发货太慢，等啦一个多月 口感味道：还可以  等啦一个多月终于到啦、没有吹的那么神奇，我吃过十多家的螺蛳粉，大同小异，只要不是买4块5块的。上十块的味道都差不多！,口味:螺蛳粉3袋装
丫***晴,2020-04-09 20:04:48,整体评价：终于等到了，好开心 胀包问题：不存在 包装品质：分量偏小 口感味道：不错，适合不吃辣的人，不吃辣就不放辣包 新鲜度：都等了一个月在乎什么新鲜度，收到就好,口味:螺蛳粉3袋装
刘***3,2020-04-06 22:37:16,整体评价：整体吃的螺蛳粉不是很多，但是这个口味是最爱 包装品质：包装简直不要太好，没有任何破损 口感味道：第一次吃这个就喜欢上了 新鲜度：生产日期很新  总体来说很满意，就是等发货等了好久,口味:螺蛳粉3袋装
5***猪,2020-04-04 10:19:09,价格适中 包装精致 就是快递太慢了 不是特别想吃都不愿意等 拍了一个月后才给发的货 等到脖子都长了去 味道不错 够入味够酸爽的 超级喜欢这个味,口味:螺蛳粉3袋装
蓝***子,2020-04-08 08:15:29,整体评价：味道还是那个味道，好吃 口感味道：辣油还是挺辣的，不太能吃辣的最好只放一点点，我正常放半包 对了，这款每次吃都感觉粉的量偏少，哈哈，因为经常买，所以打开就明显感觉量不多，建议出多几种克重的,口味:螺蛳粉3袋装
海***7,2020-04-10 11:49:14,整体评价：很喜欢 包装品质：超级棒 口感味道：是我pick的味道! 新鲜度：超级好,口味:螺蛳粉3袋装
j***2,2020-04-12 16:23:41,整体评价：货已收到很多天了，味道确实不错，而且份量也很足，希望五一有活动，更多的优惠！因为上回没抢上！😁东西没的说，就是快递发的太慢了，可能是因为畅销，供不应求，生产日期都是很新鲜的。没毛病,口味:螺蛳粉3袋装
林***哥,2020-04-11 13:17:07,整体评价：除了等得有点久以外 其他都很满意 而且他们家的分量特别足 包装品质：这个方面做得特别好 很有创意,口味:螺蛳粉3袋装
白***微,2020-04-13 17:27:17,无数次回购，味道很鲜且思维不重，但是跟之前比好像淡了很多。包装什么的一如既往严实，还送了个鼠标垫～屯了好多了，周五晚回家煮一袋，幸福！,口味:螺蛳粉3袋装
我***兄,2020-04-08 17:27:15,等了一个月终于等到了，很符合本人的口味，自己加了蛋饺和蟹籽包，真的太好吃了！！！口味不会很辣，水放少了略咸，总体很棒，会回购。,口味:螺蛳粉3袋装
多***梦,2020-04-13 13:02:03,包装真的好，还送了鼠标垫，她家螺蛳粉真的用量丰富 配件齐全，我可太喜欢吃腐竹了，我吃不了很辣，这个比较适合我，～。～螺蛳粉赛高🤓🤓🤓,口味:螺蛳粉3袋装
遇***n,2020-04-13 11:09:31,卖家给力呀，分量特别足，我下去拿快递给我沉的呀，还送了个鼠标垫真的是很贴心了。虽然疫情期间隔了这么久才发货，没关系可以理解,口味:螺蛳粉3袋装
朱***聪,2020-04-12 14:49:56,整体评价：总的来说，很多种螺蛳粉里面，李子柒家的是比较好吃的那种，份量也很不错。 包装品质：包装也是那种相对来说比较有设计感的那种，包装质量也很好，每一种辅料在小包装上都有名字，很人性。 口感味道：螺丝粉不会说特别臭那种，但是酸笋的味道又比较正宗，很惊喜。,口味:螺蛳粉3袋装
膳***a,2020-04-04 23:50:40,整体评价：包装很棒，口感极佳，米粉嗦起来很带劲，味道也很棒！！等了一个多月了终于等到了！太好吃了！人间美味！不要问为什么没有图片，吃完了吃完了！！！唯一一张图片，朋友们赶紧嗦它,口味:螺蛳粉3袋装
让***m,2020-04-12 22:17:20,整体评价：不错 胀包问题：没有 包装品质：很好 口感味道：不错，没有放笋包 新鲜度：新鲜,口味:螺蛳粉3袋装
袁***g,2020-04-07 08:46:37,之前去旅游吃过一次螺狮粉以后，就一直喜欢吃螺狮粉，子柒家的螺狮粉的包装好精致啊，感觉像个大礼包，里面的食材都很新鲜，每个小包装都很简洁明了，按照说明煮了一包真的很好吃，因为在家不喜欢吃酸笋包，怕有味道就没有放，还是非常好吃的，汤的味道很好，粉条也很爽滑，螺狮粉是推荐呢，打算给妈妈买一份，让她尝试一下，十分推荐这个牌子，我觉得份量也够，一个人一份在家不知道吃什么的时候可以煮一份，下次打算放一个煎蛋一些青菜一起煮，多一些自己的创意，把喜欢的火腿，火锅丸子一起放一下，应该也可以的。,口味:螺蛳粉3袋装
又***a,2020-04-12 21:10:29,等了一个多月终于收到了，包装很好，每一种配料都很清晰，味道很够辣，很好吃，配料也很不错，感觉汤的比伴着的好吃！期待其他的产品！,口味:螺蛳粉3袋装
阿***e,2020-04-09 01:20:34,真的是超级大的一包螺蛳粉，收到快递的时候我都蒙了，没有想到是这么大的包装。包装特别的精美，这个明黄色也很活泼，打开之后没有想到竟然还送了。鼠标垫儿真的是好惊喜哦，从发货到收货。客服也一直认真耐心。,口味:螺蛳粉3袋装
w***9,2020-04-13 20:25:07,真的好好吃，不枉费我等了这么久，量好足，拿出我家的烫完盛的，真是良心店铺，关注了微博很久，看多了，也决定试试味道，是不是如视频种一样看着好吃，果真没让我失望,口味:螺蛳粉3袋装
晨***畔,2020-04-06 21:48:44,物超所值啊！超大包，对外宣称都是是我子柒老婆！果然不错呢！虽然疫情期间预卖等待长了些，但是丝毫不影响我对老婆的感情，哈哈哈哈！（日月可鉴）  大家要想入味的话，一定要按照教程制作！ 和酸笋料包一起煮，煮出来虽然照片不太好看（表面菜不整齐），但是超入味！  祝老婆产品大卖！！！,口味:螺蛳粉3袋装
安***糖,2020-04-02 09:38:31,包装ok  口感柔和（不臭 辣油也比别家不辣我感觉）适合不怎么可以接受螺蛳粉臭味的新手！腐竹好吃量也足  每次一起煮点青菜什么的对于胃口好的女生来说也够吃了！但对我来说味道有点淡 但是爸妈吃着刚好！我喜欢吃臭辣臭辣的hhh,口味:螺蛳粉3袋装
六***3,2020-04-12 20:07:31,因为疫情所以发货比较满，可以理解，还送了我个鼠标垫👍。包装也很好看，也没有破损，味道很是不错，还有煮的教程也很详细，整体还是非常可以的！,口味:螺蛳粉3袋装
依***啊,2020-04-09 19:45:53,整体评价：超级棒 包装品质：分量超足 口感味道：好吃不腻 不愧我等了那么久,口味:螺蛳粉3袋装
爱***蘼,2020-04-07 07:21:31,活动时候买的，还送了两袋，等了一个多月我要疯啦！外卖已经开门了，就不想在家自己煮了。第一次买袋装螺蛳粉，这家的很香，一点都不辣（我非常能吃辣），花生不是油炸的，不太好吃。其他的还可以，料很足，和我们这边阿生哥不一样的风味，总体还是推荐的！,口味:螺蛳粉3袋装
麻***叽,2020-04-12 12:16:22,太好吃了，调料包好足！这个汤包真的太和口味了。自己买的粉，然后汤料包包用了这个，放了些叶子菜。超级好吃！因为是李子柒太相信这个她了，安心吃，吃得再多也不怕哈哈哈哈哈,口味:螺蛳粉3袋装
